,t,o,h,l,c,v
124,1546747200000,3771.7,3776.86,3760.58,3767.9,648.534626
125,1546750800000,3768.13,3783.55,3764.43,3777.75,586.813576
126,1546754400000,3778.38,3779.76,3772.14,3772.22,330.386704
127,1546758000000,3772.34,3775.11,3760.0,3767.94,656.498524
128,1546761600000,3768.11,3773.32,3761.81,3772.88,569.315529
129,1546765200000,3772.77,3782.56,3770.93,3771.3,821.586998
130,1546768800000,3771.3,3812.02,3770.93,3796.99,1745.968805
131,1546772400000,3796.42,3820.82,3796.42,3814.24,1851.631122
132,1546776000000,3814.23,3820.41,3787.07,3790.81,1358.359908
133,1546779600000,3791.12,3808.31,3785.0,3798.61,839.147623
134,1546783200000,3800.0,3805.0,3791.0,3801.35,900.376637
135,1546786800000,3802.0,3824.99,3800.24,3806.82,1551.907518
136,1546790400000,3806.91,3814.99,3800.31,3813.39,916.842816
137,1546794000000,3813.39,4025.0,3813.39,4007.11,8255.228309
138,1546797600000,4007.13,4027.71,3972.71,3989.09,3032.692339
139,1546801200000,3990.0,4013.0,3989.12,4002.46,2004.541875
140,1546804800000,4001.41,4015.0,3967.01,3977.16,1848.30919
141,1546808400000,3980.57,3985.69,3953.53,3967.49,2190.129871
142,1546812000000,3967.49,3988.0,3965.42,3970.36,977.128225
143,1546815600000,3970.99,4009.63,3970.79,3987.6,1232.875939
144,1546819200000,3987.62,4017.9,3986.41,4008.05,1506.176402
145,1546822800000,4008.88,4009.84,3972.06,3984.28,1753.09007
146,1546826400000,3984.02,3987.2,3970.03,3987.2,1289.863277
147,1546830000000,3987.04,3996.97,3983.03,3992.26,815.622544
148,1546833600000,3991.69,3996.06,3986.4,3988.72,648.232107
149,1546837200000,3987.89,3996.08,3980.08,3994.96,732.657805
150,1546840800000,3993.82,4001.77,3982.61,3990.78,1105.659213
151,1546844400000,3990.76,4001.21,3988.0,4001.0,1113.761223
152,1546848000000,4001.02,4015.0,3990.0,4007.7,2023.90655
153,1546851600000,4007.68,4010.67,3921.53,3957.01,4055.909859
154,1546855200000,3957.01,3997.0,3955.5,3959.35,2001.424162
155,1546858800000,3959.35,3976.9,3952.07,3976.76,975.349508
156,1546862400000,3976.78,3978.0,3955.02,3956.87,881.119979
157,1546866000000,3956.87,3982.96,3955.02,3980.26,849.436031
158,1546869600000,3980.98,4000.0,3975.8,3985.46,1168.983601
159,1546873200000,3985.48,3990.0,3964.49,3969.91,1269.785993
160,1546876800000,3969.91,3985.98,3965.0,3978.96,1225.540906
161,1546880400000,3978.96,3989.18,3941.0,3979.34,2244.208569
162,1546884000000,3979.34,3994.98,3976.0,3977.89,1326.024328
163,1546887600000,3977.0,3989.35,3974.31,3988.52,906.537352
164,1546891200000,3987.71,3988.74,3961.0,3970.96,1272.856043
165,1546894800000,3969.88,3981.25,3967.0,3971.98,776.604485
166,1546898400000,3971.99,3975.35,3951.55,3964.81,1130.427113
167,1546902000000,3965.61,3978.97,3954.19,3975.45,796.669144
168,1546905600000,3976.76,3989.0,3973.79,3981.12,930.173886
169,1546909200000,3981.12,3982.1,3960.0,3961.03,965.357437
170,1546912800000,3961.53,3966.39,3922.0,3949.16,2296.01163
171,1546916400000,3949.0,3957.49,3942.0,3945.61,1034.499947
172,1546920000000,3944.94,3947.62,3936.26,3944.88,1460.014763
173,1546923600000,3943.86,3952.54,3939.81,3950.49,1002.696468
174,1546927200000,3950.49,3965.66,3940.0,3958.56,1044.670249
175,1546930800000,3959.59,3968.42,3946.09,3953.6,1038.145484
176,1546934400000,3953.14,3974.2,3948.75,3960.64,1238.26706
177,1546938000000,3960.67,3982.0,3958.48,3973.62,1716.901261
178,1546941600000,3972.12,3982.25,3964.0,3980.69,1303.373959
179,1546945200000,3981.81,4018.0,3967.93,4001.59,2222.315967
180,1546948800000,4002.32,4007.0,3988.64,3988.83,1582.579228
181,1546952400000,3989.16,4039.0,3988.83,4026.72,2585.67229
182,1546956000000,4027.3,4028.19,4002.76,4008.81,2165.90347
183,1546959600000,4008.81,4069.8,3981.0,4000.48,4677.308972
184,1546963200000,4002.04,4007.84,3938.82,3968.77,3645.257845
185,1546966800000,3970.76,3984.4,3956.0,3962.0,1615.968972
186,1546970400000,3962.0,3977.06,3954.0,3968.46,892.064159
187,1546974000000,3969.42,3983.0,3957.93,3976.12,906.055119
188,1546977600000,3976.11,3985.8,3965.4,3965.4,771.559473
189,1546981200000,3965.4,3976.46,3960.9,3963.23,682.332459
190,1546984800000,3963.34,3968.47,3952.3,3967.83,607.332968
191,1546988400000,3967.83,3971.4,3903.0,3955.13,2516.960056
192,1546992000000,3955.45,3970.47,3930.04,3955.73,1725.742603
193,1546995600000,3955.76,3997.74,3936.26,3986.0,2380.545266
194,1546999200000,3985.74,3999.89,3977.3,3980.64,1439.526341
195,1547002800000,3981.89,3992.75,3977.42,3981.03,986.812642
196,1547006400000,3981.98,4002.0,3981.03,3994.0,928.313063
197,1547010000000,3994.0,3999.2,3983.0,3987.98,802.910191
198,1547013600000,3988.19,3990.0,3978.0,3986.63,801.934331
199,1547017200000,3986.44,4000.0,3985.02,3987.88,797.726342
200,1547020800000,3987.76,3991.78,3971.11,3982.54,1076.596718
201,1547024400000,3982.85,3996.98,3976.0,3978.0,930.436261
202,1547028000000,3977.7,3987.07,3971.5,3982.77,1215.609054
203,1547031600000,3982.53,4006.81,3980.58,3986.44,1377.455574
204,1547035200000,3985.52,3996.3,3956.0,3976.72,1947.409478
205,1547038800000,3976.86,3977.71,3952.0,3968.09,1406.145935
206,1547042400000,3968.07,3968.11,3941.0,3951.22,1689.845892
207,1547046000000,3951.22,3971.18,3942.39,3958.28,1552.413564
208,1547049600000,3957.59,3977.93,3952.44,3963.03,1328.487833
209,1547053200000,3965.05,3972.0,3955.68,3968.0,888.102025
210,1547056800000,3967.14,3975.0,3958.0,3971.38,815.142596
211,1547060400000,3970.06,3983.66,3964.79,3978.34,920.183472
212,1547064000000,3978.98,3981.0,3961.0,3967.0,881.474455
213,1547067600000,3967.0,3990.0,3955.0,3966.48,1534.088939
214,1547071200000,3966.23,3977.67,3962.21,3967.4,851.947204
215,1547074800000,3968.59,3973.55,3961.88,3966.65,710.589732
216,1547078400000,3966.06,3989.81,3963.7,3987.66,877.788054
217,1547082000000,3988.76,3993.46,3974.31,3982.44,1018.105854
218,1547085600000,3982.54,3985.0,3975.02,3981.0,901.010983
219,1547089200000,3981.0,3990.49,3975.13,3978.94,1111.381074
220,1547092800000,3978.96,3993.82,3976.14,3993.0,1075.455887
221,1547096400000,3993.0,3996.01,3986.57,3989.79,1464.983995
222,1547100000000,3988.57,3990.47,3731.01,3781.31,11092.600113
223,1547103600000,3779.63,3784.73,3747.61,3777.02,4132.69587
224,1547107200000,3777.54,3783.32,3752.5,3759.07,2371.377103
225,1547110800000,3757.89,3766.51,3715.65,3732.79,4205.651455
226,1547114400000,3732.77,3751.12,3725.0,3736.45,1579.290062
227,1547118000000,3735.46,3744.7,3720.0,3739.99,1961.528236
228,1547121600000,3738.01,3750.0,3728.06,3732.81,1439.657104
229,1547125200000,3732.81,3736.11,3707.07,3725.62,2036.145041
230,1547128800000,3725.19,3732.98,3713.3,3726.32,1921.461884
231,1547132400000,3726.32,3735.65,3713.4,3726.39,1861.669661
232,1547136000000,3726.79,3726.79,3540.0,3583.21,8950.301648
233,1547139600000,3583.21,3588.78,3561.6,3574.18,1842.25247
234,1547143200000,3574.15,3576.61,3557.16,3573.78,1118.035194
235,1547146800000,3573.78,3606.88,3540.33,3596.12,3226.02017
236,1547150400000,3596.73,3609.21,3582.0,3585.62,1613.426758
237,1547154000000,3585.07,3593.98,3574.65,3586.29,1029.946687
238,1547157600000,3586.29,3590.46,3574.64,3583.43,1215.705903
239,1547161200000,3583.43,3597.72,3577.05,3585.88,1355.737304
240,1547164800000,3585.88,3617.04,3557.52,3607.72,2396.186279
241,1547168400000,3608.36,3609.09,3586.63,3592.95,1248.320598
242,1547172000000,3591.17,3596.74,3572.76,3579.76,1203.732473
243,1547175600000,3579.78,3589.79,3576.76,3583.09,1151.795595
244,1547179200000,3583.05,3583.12,3546.36,3562.0,2425.338605
245,1547182800000,3562.0,3575.78,3560.0,3573.49,1339.354444
246,1547186400000,3573.47,3590.0,3570.55,3584.48,883.608776
247,1547190000000,3584.76,3597.0,3578.95,3595.47,1112.017007
248,1547193600000,3595.47,3635.0,3590.82,3605.61,2203.902177
249,1547197200000,3606.49,3612.0,3587.43,3591.3,1532.501414
250,1547200800000,3589.98,3597.64,3562.0,3586.06,1755.507344
251,1547204400000,3586.45,3596.99,3580.02,3594.0,1249.106564
252,1547208000000,3593.57,3594.18,3571.18,3585.4,1311.359197
253,1547211600000,3584.97,3590.94,3569.16,3569.67,1214.857829
254,1547215200000,3570.12,3612.0,3569.17,3598.72,1940.375892
255,1547218800000,3599.79,3616.13,3585.5,3585.51,1337.323926
256,1547222400000,3586.49,3620.24,3582.5,3601.05,1439.993298
257,1547226000000,3601.22,3615.82,3599.85,3608.9,1101.792551
258,1547229600000,3608.93,3612.67,3594.0,3605.88,1092.006884
259,1547233200000,3605.88,3613.0,3602.0,3606.15,866.679655
260,1547236800000,3606.36,3624.82,3601.58,3610.7,1123.724109
261,1547240400000,3611.51,3658.0,3594.06,3602.52,2024.504846
262,1547244000000,3602.52,3606.88,3571.43,3578.85,1307.059206
263,1547247600000,3578.85,3615.0,3465.0,3601.31,5077.606064
264,1547251200000,3601.31,3618.19,3588.01,3601.46,1929.34205
265,1547254800000,3601.01,3601.53,3533.0,3590.17,1787.064551
266,1547258400000,3590.17,3596.55,3579.0,3594.88,785.189702
267,1547262000000,3594.0,3603.19,3589.33,3601.15,741.299788
268,1547265600000,3600.64,3601.14,3589.47,3590.35,555.013774
269,1547269200000,3591.52,3598.77,3586.42,3587.72,433.6271
270,1547272800000,3588.21,3592.46,3567.31,3571.74,898.063944
271,1547276400000,3572.74,3583.0,3571.37,3582.38,721.767199
272,1547280000000,3582.09,3582.81,3571.2,3574.06,565.230882
273,1547283600000,3574.8,3579.78,3559.5,3578.3,883.056768
274,1547287200000,3578.0,3585.71,3572.93,3575.89,610.818668
275,1547290800000,3575.91,3578.79,3569.32,3571.16,518.629268
276,1547294400000,3571.89,3605.0,3530.0,3590.36,2214.429136
277,1547298000000,3590.38,3593.18,3574.0,3587.73,1194.251472
278,1547301600000,3588.0,3594.82,3582.61,3592.5,840.431086
279,1547305200000,3592.25,3594.0,3584.0,3591.11,730.155121
280,1547308800000,3591.11,3599.0,3587.01,3589.9,992.706557
281,1547312400000,3590.0,3600.0,3572.19,3592.0,1163.453707
282,1547316000000,3592.02,3599.86,3588.7,3591.92,568.264349
283,1547319600000,3591.92,3596.0,3587.0,3593.74,437.944824
284,1547323200000,3592.79,3600.62,3585.0,3594.62,606.483465
285,1547326800000,3594.6,3603.55,3588.43,3591.3,573.886906
286,1547330400000,3590.72,3612.39,3571.14,3580.01,1067.24493
287,1547334000000,3580.43,3590.71,3563.01,3583.13,1181.573107
288,1547337600000,3584.1,3587.01,3566.19,3570.47,885.225956
289,1547341200000,3570.67,3583.58,3564.41,3569.04,862.431207
290,1547344800000,3568.48,3588.24,3568.0,3588.24,578.587992
291,1547348400000,3588.24,3595.0,3585.12,3593.24,486.308453
292,1547352000000,3593.27,3598.88,3585.07,3586.49,510.48798
293,1547355600000,3587.21,3591.56,3581.62,3582.26,341.071476
294,1547359200000,3582.28,3592.71,3575.84,3580.94,570.494181
295,1547362800000,3581.93,3586.22,3579.47,3583.68,336.028279
296,1547366400000,3583.68,3587.85,3574.0,3575.1,303.638042
297,1547370000000,3576.32,3586.97,3571.7,3586.0,395.895963
298,1547373600000,3586.0,3588.36,3580.05,3584.09,483.44536
299,1547377200000,3584.91,3590.02,3583.88,3589.38,576.042209
300,1547380800000,3589.28,3611.1,3560.26,3583.36,1503.317532
301,1547384400000,3583.74,3593.08,3583.36,3590.48,576.846502
302,1547388000000,3588.6,3590.47,3570.0,3572.18,761.637302
303,1547391600000,3570.55,3577.01,3566.12,3575.53,730.582892
304,1547395200000,3576.32,3576.33,3441.3,3462.18,7490.318082
305,1547398800000,3464.91,3490.81,3444.28,3479.01,2170.826603
306,1547402400000,3478.56,3486.13,3449.2,3462.75,1671.060564
307,1547406000000,3463.0,3474.91,3457.18,3465.82,1406.087608
308,1547409600000,3465.03,3475.61,3457.63,3462.32,1083.886426
309,1547413200000,3462.85,3497.98,3454.0,3479.63,1330.696549
310,1547416800000,3480.14,3482.48,3465.0,3470.51,614.856849
311,1547420400000,3469.83,3477.56,3457.2,3476.81,715.983447
312,1547424000000,3477.56,3483.07,3467.02,3483.05,707.905444
313,1547427600000,3482.47,3493.78,3479.75,3487.98,1033.687887
314,1547431200000,3488.62,3499.9,3486.05,3496.0,1075.489977
315,1547434800000,3497.41,3497.41,3487.51,3489.45,594.679479
316,1547438400000,3489.43,3499.65,3487.52,3498.31,589.75883
317,1547442000000,3498.31,3514.8,3495.41,3504.72,1139.395352
318,1547445600000,3503.22,3522.15,3500.08,3518.18,1076.665498
319,1547449200000,3518.82,3527.83,3509.0,3511.83,1085.856926
320,1547452800000,3511.73,3511.89,3496.0,3501.85,1082.261649
321,1547456400000,3501.91,3511.21,3495.01,3505.02,881.120897
322,1547460000000,3505.3,3540.0,3498.55,3502.75,1489.478154
323,1547463600000,3503.8,3505.38,3485.02,3488.28,1148.399636
324,1547467200000,3488.8,3509.0,3487.0,3506.25,1434.914743
325,1547470800000,3505.78,3514.19,3495.63,3496.8,1094.605957
326,1547474400000,3496.36,3500.0,3487.0,3497.0,949.617001
327,1547478000000,3497.0,3647.0,3495.0,3630.98,6878.355908
328,1547481600000,3630.98,3671.87,3611.0,3616.65,3464.957219
329,1547485200000,3616.67,3634.99,3616.67,3627.71,1963.059255
330,1547488800000,3627.45,3647.97,3623.21,3628.01,1726.870117
331,1547492400000,3629.32,3644.22,3623.15,3638.08,1107.160541
332,1547496000000,3638.74,3665.0,3623.45,3629.45,1507.930859
333,1547499600000,3629.46,3629.46,3590.0,3623.7,1446.165233
334,1547503200000,3623.02,3633.13,3614.36,3622.86,852.109899
335,1547506800000,3623.0,3635.99,3620.0,3626.09,904.764754
336,1547510400000,3626.08,3643.27,3624.22,3633.22,886.705047
337,1547514000000,3632.88,3648.42,3631.93,3633.44,901.142694
338,1547517600000,3633.46,3636.97,3623.14,3624.98,833.865584
339,1547521200000,3624.89,3632.07,3623.0,3629.38,637.583367
340,1547524800000,3629.38,3631.86,3624.83,3627.19,785.077054
341,1547528400000,3627.4,3630.06,3612.48,3619.43,889.939896
342,1547532000000,3619.14,3621.92,3610.12,3616.81,1309.362526
343,1547535600000,3616.03,3629.45,3616.03,3629.09,1118.748268
344,1547539200000,3629.09,3630.43,3616.0,3624.34,1091.327945
345,1547542800000,3623.64,3625.04,3578.07,3604.06,2603.260356
346,1547546400000,3604.51,3618.0,3591.02,3610.64,1608.014451
347,1547550000000,3610.56,3617.59,3606.37,3611.39,1017.478956
348,1547553600000,3612.1,3618.0,3591.0,3602.6,1149.622173
349,1547557200000,3602.06,3634.75,3600.0,3624.78,1675.951607
350,1547560800000,3624.96,3626.31,3612.91,3625.09,1501.964222
351,1547564400000,3625.09,3640.77,3580.0,3596.98,3168.354473
352,1547568000000,3597.31,3610.73,3583.5,3599.01,1557.843901
353,1547571600000,3599.01,3604.5,3592.05,3602.37,1000.566765
354,1547575200000,3602.25,3607.62,3590.5,3596.98,1022.589069
355,1547578800000,3596.96,3605.0,3589.01,3604.14,811.118759
356,1547582400000,3604.14,3605.0,3516.62,3532.59,4462.085756
357,1547586000000,3534.42,3550.0,3524.42,3539.33,1930.763014
358,1547589600000,3539.57,3557.5,3536.05,3543.97,1109.863839
359,1547593200000,3543.97,3565.1,3542.43,3553.06,1064.767737
360,1547596800000,3553.06,3565.47,3543.51,3561.05,1070.838554
361,1547600400000,3561.05,3569.89,3558.34,3568.74,674.116413
362,1547604000000,3567.83,3568.79,3555.38,3564.83,762.129933
363,1547607600000,3564.85,3575.37,3560.0,3572.5,703.880532
364,1547611200000,3572.55,3583.71,3570.57,3572.95,1437.677955
365,1547614800000,3572.63,3582.53,3570.0,3578.81,910.571205
366,1547618400000,3578.97,3580.89,3565.5,3569.93,801.808254
367,1547622000000,3570.12,3572.0,3552.25,3555.07,920.516591
368,1547625600000,3556.04,3599.99,3553.96,3585.0,1375.809092
369,1547629200000,3585.71,3603.96,3580.0,3580.63,1719.166766
370,1547632800000,3580.64,3597.62,3580.55,3585.46,712.24549
371,1547636400000,3587.06,3593.85,3583.08,3589.02,510.838845
372,1547640000000,3589.08,3645.0,3589.0,3611.94,2079.265153
